Customer ID,Month period,CC,HL,MF,PL,RD,SA
CUST1000000,2026-06,0.29195,0.33275000000000005,0.0,0.2726,0.21195,0.0
CUST1000001,2026-06,0.45701167180530416,0.5192131559033794,0.3111105263157895,0.3434605263157895,0.21956052631578948,0.0
CUST1000002,2026-06,0.0,0.1401,0.28415,0.0,0.3741354710556187,0.0
CUST1000003,2026-06,0.0,0.39978490351872864,0.0,0.0,0.23610000000000003,0.0
CUST1000004,2026-06,0.13575,0.12585000000000002,0.2430052402572834,0.3686870223231177,0.09115000000000001,0.0
CUST1000005,2026-06,0.35812838968504335,0.07865000000000001,0.09985000000000001,0.0,0.0,0.0
CUST1000006,2026-06,0.2227,0.30895,0.3754670828603859,0.1824,0.23505,0.0
CUST1000007,2026-06,0.34925000000000006,0.27703914112750666,0.11460000000000001,0.321,0.29645000000000005,0.0
CUST1000008,2026-06,0.23972960650775635,0.0365,0.09240000000000001,0.09029999999999999,0.08879088157396897,0.39877133408653775
CUST1000009,2026-06,0.0,0.14835,0.15145,0.39305094589481643,0.2474541619371926,0.0
CUST1000010,2026-06,0.4312421052631579,0.20409210526315788,0.0,0.2847921052631579,0.27939210526315794,0.0
CUST1000011,2026-06,0.0,0.0,0.2704342105263158,0.2128342105263158,0.2566842105263158,0.0
CUST1000012,2026-06,0.1319,0.25908306848278473,0.0,0.20375000000000004,0.19910000000000003,0.0
CUST1000013,2026-06,0.32228085508891413,0.2658270904275445,0.39125000000000004,0.13995,0.38195,0.0
CUST1000014,2026-06,0.0,0.24361367465201028,0.13957105263157896,0.4551510564151583,0.3480015861162555,0.0
CUST1000015,2026-06,0.34475,0.33630000000000004,0.323683371169126,0.27075000000000005,0.18975000000000003,0.0
CUST1000016,2026-06,0.0,0.18574999999999997,0.15244999999999997,0.1420856602345819,0.2565,0.46975011861475163
CUST1000017,2026-06,0.4056235985821535,0.35061922854810124,0.0,0.0,0.24791052631578947,0.0
CUST1000018,2026-06,0.30325,0.32980000000000004,0.30815,0.2655,0.27245,0.386315015421315
CUST1000019,2026-06,0.31488575482406356,0.3556454975406734,0.20294350371463254,0.37753314415437,0.26865,0.0
CUST1000020,2026-06,0.4244292092319335,0.0,0.2924,0.3601,0.0,0.0
CUST1000021,2026-06,0.17990000000000003,0.2093,0.21376076428301174,0.3798851872871737,0.2066765418085509,0.0
CUST1000022,2026-06,0.25625292032578606,0.2344865563454607,0.12178421052631574,0.3009342105263158,0.2450842105263158,0.0
CUST1000023,2026-06,0.33528999243284147,0.25185,0.336,0.0,0.2063,0.0
CUST1000024,2026-06,0.3125327667921222,0.04717631578947368,0.18448127227831213,0.07377631578947369,0.1742263157894737,0.0
CUST1000025,2026-06,0.0,0.292,0.30231816118047666,0.35174999999999995,0.2207,0.0
CUST1000026,2026-06,0.27654999999999996,0.32455,0.36319999999999997,0.25875,0.29345,0.0
CUST1000027,2026-06,0.17334999999999998,0.23155,0.12545,0.18415,0.0,0.0
CUST1000028,2026-06,0.0,0.42270244140430535,0.3443763157894737,0.2599263157894737,0.0,0.0
CUST1000029,2026-06,0.0,0.21402105263157897,0.0,0.0,0.20407105263157896,0.0
CUST1000030,2026-06,0.23465000000000003,0.25945,0.22150866439651912,0.0,0.384,0.0
CUST1000031,2026-06,0.0,0.0,0.5350144911085887,0.3558,0.23365000000000002,0.0
CUST1000032,2026-06,0.36790789473684216,0.33960789473684216,0.22904737638648268,0.0,0.2126078947368421,0.3575039245206603
CUST1000033,2026-06,0.34674053205105293,0.32325000000000004,0.30847176647209795,0.22200000000000003,0.29950000000000004,0.0
CUST1000034,2026-06,0.20079999999999998,0.25155,0.23595000000000002,0.21085,0.26780000000000004,0.0
CUST1000035,2026-06,0.4870512346416552,0.21958157894736843,0.31342507119103097,0.3868989077404067,0.25798157894736845,0.0
CUST1000036,2026-06,0.2999131578947369,0.28246315789473686,0.0,0.24776315789473688,0.0,0.0
CUST1000037,2026-06,0.15294999999999997,0.19435000000000002,0.1632486000756716,0.1884,0.0,0.0
CUST1000038,2026-06,0.3567511536136172,0.37883289822171773,0.29445,0.20779999999999998,0.24385,0.0
CUST1000039,2026-06,0.3472073590616724,0.41125,0.38105,0.3267121452894438,0.30095,0.0
CUST1000040,2026-06,0.0,0.21357105263157897,0.0,0.3982073371567398,0.34532807117111736,0.0
CUST1000041,2026-06,0.0,0.1949263157894737,0.38202631578947366,0.3130263157894737,0.16945428746116678,0.0
CUST1000042,2026-06,0.0,0.2296263157894737,0.44928414779855425,0.39351341378417665,0.2451061236928231,0.0
CUST1000043,2026-06,0.10525,0.21355,0.21930000000000002,0.24100000000000002,0.18925,0.0
CUST1000044,2026-06,0.0,0.30455,0.24030297189146754,0.29035,0.3014,0.0
CUST1000045,2026-06,0.0,0.26902631578947367,0.11462631578947369,0.4159763157894737,0.39333906645160005,0.0
CUST1000046,2026-06,0.37082239978493337,0.09897631578947369,0.2702763157894737,0.1637263157894737,0.0,0.0
CUST1000047,2026-06,0.0,0.32994999999999997,0.0,0.27354999999999996,0.3146,0.0
CUST1000048,2026-06,0.18117894736842105,0.26247894736842103,0.0,0.2529789473684211,0.2898289473684211,0.0
CUST1000049,2026-06,0.2629500000000001,0.12340000000000001,0.4383743284146803,0.36005000000000004,0.40775000000000006,0.0
CUST1000050,2026-06,0.0,0.17642432044925027,0.08293947368421052,0.21533947368421053,0.34753947368421056,0.0
CUST1000051,2026-06,0.4694123404424796,0.0841078947368421,0.18740789473684208,0.34729563594002033,0.0,0.0
CUST1000052,2026-06,0.26955,0.30295000000000005,0.1416,0.33520000000000005,0.27435000000000004,0.0
CUST1000053,2026-06,0.0,0.09826842105263159,0.1518184210526316,0.4170647888165362,0.20402169384869667,0.0
CUST1000054,2026-06,0.0,0.05195,0.0,0.0555,0.28795,0.0
CUST1000055,2026-06,0.37270644602425473,0.35506842105263153,0.0,0.0,0.30386842105263157,0.0
CUST1000056,2026-06,0.0,0.27465,0.40954999999999997,0.28450000000000003,0.32608654937570947,0.0
CUST1000057,2026-06,0.4236001304339168,0.05784736842105263,0.17384736842105267,0.4072888175319115,0.17504736842105265,0.0
CUST1000058,2026-06,0.0,0.28195000000000003,0.0,0.37100000000000005,0.2908,0.0
CUST1000059,2026-06,0.0,0.24998684210526315,0.28327774259712846,0.35235271422028397,0.0,0.0
CUST1000060,2026-06,0.42904210526315795,0.0835921052631579,0.0,0.44279210526315793,0.19224210526315788,0.0
CUST1000061,2026-06,0.285,0.3838712826333711,0.2857,0.26449999999999996,0.2592,0.0
CUST1000062,2026-06,0.35050000000000003,0.336,0.32975,0.35840000000000005,0.2424,0.0
CUST1000063,2026-06,0.24779920544835415,0.2694337306091563,0.11309999999999994,0.18030000000000002,0.0,0.0
CUST1000064,2026-06,0.3587,0.28645,0.3000516460711028,0.0,0.2691,0.0
CUST1000065,2026-06,0.3952605263157895,0.14159590278192638,0.5931916273373559,0.18640426449210426,0.2195321683891909,0.0
CUST1000066,2026-06,0.0,0.3133919788119561,0.44015,0.29565,0.25120000000000003,0.0
CUST1000067,2026-06,0.0,0.3549763157894737,0.34872631578947366,0.34262631578947367,0.2678263157894737,0.0
CUST1000068,2026-06,0.32215,0.26845,0.3166,0.21205000000000002,0.35005,0.0
CUST1000069,2026-06,0.30785,0.42260000000000003,0.0,0.1922253878168748,0.0,0.0
CUST1000070,2026-06,0.0,0.2760815789473684,0.0,0.35593157894736843,0.1930815789473684,0.0
CUST1000071,2026-06,0.0,0.3538,0.37965000000000004,0.23040000000000002,0.2724,0.0
CUST1000072,2026-06,0.43995,0.0,0.2577,0.30770000000000003,0.38476651532349604,0.0
CUST1000073,2026-06,0.0,0.25615,0.0,0.3115,0.27938566023458195,0.0
CUST1000074,2026-06,0.0,0.10035000000000002,0.1645951948543322,0.2994,0.0,0.0
CUST1000075,2026-06,0.2504,0.25810000000000005,0.21964999999999998,0.38310000000000005,0.31175,0.0
